"","feature","frequency"
"13813","with_st",7
"13814","room_is",7
"13815","prove_to",7
"13816","way_from",7
"13817","like_on",7
"13818","movie_is",7
"13819","fuck_it",7
"13820","notice_me",7
"13821","consequences_of",7
"13822","of_sex",7
"13823","although_there",7
"13824","for_for",7
"13825","so_after",7
"13826","after_seeing",7
"13827","function_of",7
"13828","choice_and",7
"13829","reply_to",7
"13830","lol_we",7
"13831","which_made",7
"13832","the_wait",7
"13833","it_adds",7
"13834","kill_me",7
"13835","bag_and",7
"13836","the_downtown",7
"13837","day_while",7
"13838","gluten_free",7
"13839","written_statement",7
"13840","sorry_but",7
"13841","have_new",7
"13842","order_for",7
"13843","the_environmental",7
"13844","be_successful",7
"13845","for_is",7
"13846","one_which",7
"13847","are_even",7
"13848","and_carry",7
"13849","writer_and",7
"13850","do_love",7
"13851","looking_back",7
"13852","the_effects",7
"13853","fact_it",7
"13854","events_in",7
"13855","to_pretend",7
"13856","and_everybody",7
"13857","his_music",7
"13858","find_someone",7
"13859","we_be",7
"13860","than_usual",7
"13861","news_and",7
"13862","the_hook",7
"13863","inside_a",7
"13864","everybody_is",7
"13865","is_safe",7
"13866","themselves_to",7
"13867","read_more",7
"13868","that_keeps",7
"13869","for_may",7
"13870","and_information",7
"13871","information_in",7
"13872","there_if",7
"13873","the_dry",7
"13874","and_win",7
"13875","visited_the",7
"13876","enjoy_this",7
"13877","while_still",7
"13878","what_day",7
"13879","feeling_good",7
"13880","say_yes",7
"13881","yes_you",7
"13882","shown_in",7
"13883","rt_when",7
"13884","someone_will",7
"13885","as_both",7
"13886","until_may",7
"13887","feeling_so",7
"13888","of_why",7
"13889","to_settle",7
"13890","row_of",7
"13891","close_by",7
"13892","hand_on",7
"13893","in_houston",7
"13894","asked_a",7
"13895","point_the",7
"13896","tendency_to",7
"13897","lie_in",7
"13898","of_nature",7
"13899","one_lol",7
"13900","worst_thing",7
"13901","for_like",7
"13902","fan_i",7
"13903","scheme_of",7
"13904","he_plays",7
"13905","cast_of",7
"13906","the_director",7
"13907","woman_was",7
"13908","basis_of",7
"13909","heard_a",7
"13910","on_without",7
"13911","is_talking",7
"13912","hair_i",7
"13913","out_or",7
"13914","lots_and",7
"13915","did_but",7
"13916","by_which",7
"13917","you're_just",7
"13918","walk_of",7
"13919","problem_for",7
"13920","tonight_was",7
"13921","success_and",7
"13922","i'm_no",7
"13923","will_hit",7
"13924","wonderful_time",7
"13925","i_dunno",7
"13926","well_made",7
"13927","beautiful_i",7
"13928","behind_and",7
"13929","me_today",7
"13930","move_out",7
"13931","moment_the",7
"13932","said_yes",7
"13933","who_he",7
"13934","play_of",7
"13935","music_i",7
"13936","running_out",7
"13937","a_left",7
"13938","not_but",7
"13939","join_in",7
"13940","this_should",7
"13941","he_won't",7
"13942","had_i",7
"13943","shower_and",7
"13944","still_at",7
"13945","you_oh",7
"13946","i_beg",7
"13947","worrying_about",7
"13948","good_if",7
"13949","dont_worry",7
"13950","happy_that",7
"13951","its_true",7
"13952","changes_that",7
"13953","little_brother",7
"13954","pretty_cool",7
"13955","aren't_they",7
"13956","post_today",7
"13957","just_kidding",7
"13958","than_me",7
"13959","hands_on",7
"13960","go_outside",7
"13961","start_this",7
"13962","thinking_i",7
"13963","stand_on",7
"13964","them_every",7
"13965","some_cool",7
"13966","like_christmas",7
"13967","just_feel",7
"13968","be_brought",7
"13969","and_dont",7
"13970","the_dust",7
"13971","all_their",7
"13972","tempted_to",7
"13973","play_is",7
"13974","having_sex",7
"13975","imagine_that",7
"13976","true_the",7
"13977","of_illinois",7
"13978","she_might",7
"13979","twitter_account",7
"13980","broke_down",7
"13981","the_twin",7
"13982","down_as",7
"13983","touch_the",7
"13984","here_my",7
"13985","daughter_is",7
"13986","try_some",7
"13987","to_knock",7
"13988","tell_that",7
"13989","whole_foods",7
"13990","is_next",7
"13991","called_my",7
"13992","19th_century",7
"13993","help_in",7
"13994","instead_i",7
"13995","of_real",7
"13996","really_hope",7
"13997","a_beat",7
"13998","it_gave",7
"13999","day_be",7
"14000","to_manage",7
"14001","and_done",7
"14002","whats_good",7
"14003","should_probably",7
"14004","these_words",7
"14005","are_asking",7
"14006","now_time",7
"14007","are_thinking",7
"14008","all_was",7
"14009","to_so",7
"14010","likes_of",7
"14011","behind_in",7
"14012","living_with",7
"14013","is_ridiculous",7
"14014","your_help",7
"14015","helps_you",7
"14016","which_a",7
"14017","person_can",7
"14018","the_scent",7
"14019","house_on",7
"14020","of_may",7
"14021","life_just",7
"14022","go_all",7
"14023","the_pre",7
"14024","that_new",7
"14025","during_this",7
"14026","the_paint",7
"14027","to_lower",7
"14028","we_like",7
"14029","junior_seau",7
"14030","later_when",7
"14031","email_us",7
"14032","was_mad",7
"14033","the_gun",7
"14034","people_you",7
"14035","are_saying",7
"14036","came_through",7
"14037","the_now",7
"14038","yourself_you",7
"14039","love_someone",7
"14040","miss_me",7
"14041","thats_right",7
"14042","a_british",7
"14043","some_pretty",7
"14044","make_things",7
"14045","way_she",7
"14046","can_u",7
"14047","met_the",7
"14048","through_all",7
"14049","place_is",7
"14050","taking_care",7
"14051","characters_and",7
"14052","both_have",7
"14053","and_understand",7
"14054","if_god",7
"14055","friends_will",7
"14056","my_fingers",7
"14057","u_still",7
"14058","met_someone",7
"14059","did_all",7
"14060","best_picture",7
"14061","written_a",7
"14062","exactly_a",7
"14063","as_new",7
"14064","find_him",7
"14065","him_when",7
"14066","community_is",7
"14067","learning_about",7
"14068","she_wrote",7
"14069","a_package",7
"14070","have_read",7
"14071","series_is",7
"14072","to_exist",7
"14073","not_necessary",7
"14074","nothing_that",7
"14075","day_it's",7
"14076","this_money",7
"14077","hell_is",7
"14078","and_writing",7
"14079","rt_congrats",7
"14080","fight_with",7
"14081","flea_market",7
"14082","market_in",7
"14083","my_dream",7
"14084","community_service",7
"14085","they_only",7
"14086","it_tonight",7
"14087","not_able",7
"14088","even_that",7
"14089","not_with",7
"14090","get_used",7
"14091","the_speed",7
"14092","that_took",7
"14093","like_always",7
"14094","recognize_that",7
"14095","with_too",7
"14096","is_anything",7
"14097","the_sox",7
"14098","smell_like",7
"14099","old_friend",7
"14100","as_how",7
"14101","ignore_the",7
"14102","the_education",7
"14103","passed_by",7
"14104","you_left",7
"14105","by_but",7
"14106","all_other",7
"14107","care_what",7
"14108","throw_a",7
"14109","boys_are",7
"14110","think_your",7
"14111","you_because",7
"14112","long_been",7
"14113","i_mention",7
"14114","this_because",7
"14115","everything_to",7
"14116","me_haha",7
"14117","totally_different",7
"14118","a_father",7
"14119","off_her",7
"14120","attempt_at",7
"14121","saw_your",7
"14122","a_stronger",7
"14123","them_both",7
"14124","win_for",7
"14125","glimpse_of",7
"14126","ah_i",7
"14127","wanna_get",7
"14128","please_give",7
"14129","show_was",7
"14130","office_said",7
"14131","all_together",7
"14132","ideas_that",7
"14133","is_said",7
"14134","on_tour",7
"14135","father's_day",7
"14136","christ_jesus",7
"14137","jesus_i",7
"14138","anything_like",7
"14139","coming_off",7
"14140","why_i'm",7
"14141","of_for",7
"14142","song_to",7
"14143","hearts_and",7
"14144","an_appearance",7
"14145","please_email",7
"14146","ways_that",7
"14147","your_mother",7
"14148","case_and",7
"14149","you_through",7
"14150","wherever_you",7
"14151","also_get",7
"14152","the_circle",7
"14153","been_no",7
"14154","turn_up",7
"14155","twitter_you",7
"14156","goin_to",7
"14157","your_mouth",7
"14158","amongst_the",7
"14159","hard_it",7
"14160","on_when",7
"14161","asleep_in",7
"14162","i_been",7
"14163","shop_in",7
"14164","you_both",7
"14165","days_it",7
"14166","your_chance",7
"14167","show_but",7
"14168","it_i've",7
"14169","year_if",7
"14170","bed_at",7
"14171","and_mr",7
"14172","in_columbus",7
"14173","to_mark",7
"14174","times_this",7
"14175","said_so",7
"14176","alone_with",7
"14177","one_else",7
"14178","complain_about",7
"14179","aware_that",7
"14180","people_could",7
"14181","weeks_to",7
"14182","this_out",7
"14183","with_u",7
"14184","your_music",7
"14185","same_reason",7
"14186","and_building",7
"14187","food_to",7
"14188","side_is",7
"14189","the_tone",7
"14190","ones_are",7
"14191","group_is",7
"14192","of_advice",7
"14193","advice_from",7
"14194","is_certainly",7
"14195","shape_of",7
"14196","a_truck",7
"14197","the_grill",7
"14198","a_cheap",7
"14199","an_ipad",7
"14200","birth_and",7
"14201","sit_there",7
"14202","have_me",7
"14203","work_tomorrow",7
"14204","haha_no",7
"14205","out_today",7
"14206","we_each",7
"14207","got_two",7
"14208","in_very",7
"14209","find_yourself",7
"14210","everyone_had",7
"14211","hungry_i",7
"14212","while_since",7
"14213","had_enough",7
"14214","of_no",7
"14215","you_that's",7
"14216","down_or",7
"14217","this_part",7
"14218","other_options",7
"14219","staying_in",7
"14220","that_girl",7
"14221","or_twice",7
"14222","your_team",7
"14223","not_allowed",7
"14224","the_quiet",7
"14225","me_rt",7
"14226","the_complete",7
"14227","a_poor",7
"14228","man_the",7
"14229","at_s",7
"14230","work_this",7
"14231","production_of",7
"14232","i'm_sick",7
"14233","amount_to",7
"14234","me_again",7
"14235","he_keeps",7
"14236","had_he",7
"14237","week_ago",7
"14238","nights_and",7
"14239","news_for",7
"14240","because_people",7
"14241","satisfied_with",7
"14242","my_to",7
"14243","a_sunday",7
"14244","pass_on",7
"14245","have_learned",7
"14246","but_yeah",7
"14247","businesses_in",7
"14248","is_completely",7
"14249","photos_and",7
"14250","the_highlight",7
"14251","everyday_i",7
"14252","they_keep",7
"14253","good_lunch",7
"14254","though_my",7
"14255","us_get",7
"14256","smell_the",7
"14257","to_five",7
"14258","think_like",7
"14259","havent_seen",7
"14260","have_and",7
"14261","fact_is",7
"14262","we_heard",7
"14263","with_everything",7
"14264","body_was",7
"14265","had_had",7
"14266","something_wrong",7
"14267","was_gone",7
"14268","christmas_to",7
"14269","the_pieces",7
"14270","life_on",7
"14271","the_depth",7
"14272","depth_of",7
"14273","can't_see",7
"14274","u_get",7
"14275","this_when",7
"14276","years_this",7
"14277","nothing_on",7
"14278","break_a",7
"14279","offered_a",7
"14280","may_know",7
"14281","it's_called",7
"14282","deals_with",7
"14283","as_did",7
"14284","out_its",7
"14285","the_secretary",7
"14286","service_in",7
"14287","im_tired",7
"14288","knowledge_and",7
"14289","of_ideas",7
"14290","lose_the",7
"14291","with_anyone",7
"14292","a_joy",7
"14293","joy_to",7
"14294","hill_and",7
"14295","a_bbq",7
"14296","he_walked",7
"14297","with_god",7
"14298","was_watching",7
"14299","to_generate",7
"14300","is_enjoying",7
"14301","of_confidence",7
"14302","lot_i",7
"14303","come_we",7
"14304","the_important",7
"14305","important_thing",7
"14306","the_structure",7
"14307","has_only",7
"14308","only_been",7
"14309","things_go",7
"14310","are_u",7
"14311","and_trust",7
"14312","not_alone",7
"14313","raise_money",7
"14314","album_of",7
"14315","music_or",7
"14316","same_and",7
"14317","piss_me",7
"14318","sure_as",7
"14319","and_meet",7
"14320","and_eating",7
"14321","the_shelves",7
"14322","are_around",7
"14323","last_post",7
"14324","good_start",7
"14325","us_up",7
"14326","finally_done",7
"14327","they_even",7
"14328","married_and",7
"14329","past_three",7
"14330","not_cool",7
"14331","city_was",7
"14332","her_back",7
"14333","sounded_like",7
"14334","me_go",7
"14335","turn_down",7
"14336","up_lol",7
"14337","then_some",7
"14338","of_murder",7
"14339","make_out",7
"14340","about_some",7
"14341","but_they're",7
"14342","film_i",7
"14343","wall_and",7
"14344","like_something",7
"14345","them_then",7
"14346","through_some",7
"14347","hate_being",7
"14348","they_went",7
"14349","have_friends",7
"14350","this_he",7
"14351","a_speech",7
"14352","our_most",7
"14353","chances_to",7
"14354","following_i",7
"14355","bring_you",7
"14356","now_be",7
"14357","much_at",7
"14358","happened_in",7
"14359","the_intersection",7
"14360","yeah_and",7
"14361","on_from",7
"14362","want_some",7
"14363","will_feature",7
"14364","in_doing",7
"14365","longer_be",7
"14366","families_and",7
"14367","themselves_but",7
"14368","made_its",7
"14369","or_otherwise",7
"14370","guy_to",7
"14371","about_why",7
"14372","begins_with",7
"14373","early_this",7
"14374","and_taken",7
"14375","taken_from",7
"14376","myself_as",7
"14377","that_which",7
"14378","i'm_done",7
"14379","us_about",7
"14380","go_you",7
"14381","time_ago",7
"14382","it_until",7
"14383","my_very",7
"14384","to_piss",7
"14385","deep_breath",7
"14386","in_red",7
"14387","remember_you",7
"14388","only_other",7
"14389","the_cheese",7
"14390","the_garlic",7
"14391","sales_and",7
"14392","and_marketing",7
"14393","the_announcement",7
"14394","cant_do",7
"14395","i_completely",7
"14396","lets_start",7
"14397","hard_but",7
"14398","i'm_too",7
"14399","you_havent",7
"14400","haha_i'm",7
"14401","are_small",7
"14402","from_us",7
"14403","good_you",7
"14404","im_at",7
"14405","could_feel",7
"14406","does_have",7
"14407","return_the",7
"14408","the_polls",7
"14409","her_friend",7
"14410","you're_right",7
"14411","a_blessed",7
"14412","the_rescue",7
"14413","secret_of",7
"14414","known_in",7
"14415","a_shoutout",7
"14416","complete_the",7
"14417","work_he",7
"14418","from_those",7
"14419","had_only",7
"14420","a_gas",7
"14421","it_isnt",7
"14422","world_has",7
"14423","die_in",7
"14424","right_behind",7
"14425","keep_him",7
"14426","twice_and",7
"14427","valley_and",7
"14428","no_different",7
"14429","hope_in",7
"14430","lol_no",7
"14431","i_threw",7
"14432","been_thinking",7
"14433","have_liked",7
"14434","really_interesting",7
"14435","throw_in",7
"14436","kid_in",7
"14437","go_see",7
"14438","can't_go",7
"14439","of_success",7
"14440","home_at",7
"14441","point_but",7
"14442","on_fox",7
"14443","box_of",7
"14444","two_new",7
"14445","for_checking",7
"14446","my_all",7
"14447","find_this",7
"14448","my_weekend",7
"14449","love_seeing",7
"14450","office_to",7
"14451","in_colorado",7
"14452","that's_crazy",7
"14453","cant_say",7
"14454","tonight_you",7
"14455","and_yellow",7
"14456","doesn't_get",7
"14457","son_is",7
"14458","lol_is",7
"14459","to_agree",7
"14460","the_dramatic",7
"14461","they_bring",7
"14462","there_at",7
"14463","our_society",7
"14464","of_u",7
"14465","visiting_the",7
"14466","they_used",7
"14467","zone_and",7
"14468","not_making",7
"14469","never_heard",7
"14470","straight_up",7
"14471","the_chocolate",7
"14472","appreciate_you",7
"14473","a_note",7
"14474","of_ours",7
"14475","the_officer",7
"14476","it_ain't",7
"14477","tuesday_in",7
"14478","event_at",7
"14479","his_car",7
"14480","notes_that",7
"14481","try_i",7
"14482","this_program",7
"14483","would_call",7
"14484","try_out",7
"14485","up_late",7
"14486","has_great",7
"14487","well_my",7
"14488","maybe_you",7
"14489","and_technology",7
"14490","hear_her",7
"14491","this_before",7
"14492","next_season",7
"14493","same_year",7
"14494","realized_the",7
"14495","minute_and",7
"14496","as_other",7
"14497","learn_a",7
"14498","idk_i",7
"14499","in_if",7
"14500","later_he",7
"14501","enjoying_a",7
"14502","somewhere_else",7
"14503","by_god",7
"14504","all_alone",7
"14505","help_people",7
"14506","all_be",7
"14507","on_life",7
"14508","little_kid",7
"14509","ideas_to",7
"14510","smile_on",7
"14511","rt_love",7
"14512","friend_from",7
"14513","if_something",7
"14514","hurt_and",7
"14515","compelled_to",7
"14516","bucket_list",7
"14517","should_try",7
"14518","look_great",7
"14519","again_a",7
"14520","the_pic",7
"14521","move_up",7
"14522","a_vast",7
"14523","had_another",7
"14524","of_potential",7
"14525","family_or",7
"14526","d_thanks",7
"14527","one_this",7
"14528","devoted_to",7
"14529","my_card",7
"14530","to_power",7
"14531","your_career",7
"14532","and_brian",7
"14533","but_can",7
"14534","around_at",7
"14535","matter_to",7
"14536","the_master",7
"14537","can_write",7
"14538","shows_a",7
"14539","prove_it",7
"14540","in_house",7
"14541","times_for",7
"14542","blow_up",7
